DateTime, PowerF, PowerF_1, PowerF_2, PowerB, PowerB_1, PowerB_2, TimeF, TimeF_1, TimeF_2, TimeB, TimeB_1, TimeB_2
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000
